video_id,channel_name,komentar,label,cleaned,stemmed,tokens,token_count,char_count
MkX3K8Vmvas,tanboy kun,Kacau si ini pedesnya tapi ngiler juga si liat nya,-1,kacau si ini pedesnya tapi ngiler juga si liat nya,kacau si ini pedesnya tapi ngiler juga si liat nya,"['kacau', 'si', 'ini', 'pedesnya', 'tapi', 'ngiler', 'juga', 'si', 'liat', 'nya']",10,50
MkX3K8Vmvas,tanboy kun,"Ngiler gue sumpah tamboykun gokil, gue belik sop kebanyakan tulang doang🤣🤣",-1,ngiler gue sumpah tamboykun gokil gue belik sop kebanyakan tulang doang,ngiler gue sumpah tamboykun gokil gue belik sop banyak tulang doang,"['ngiler', 'gue', 'sumpah', 'tamboykun', 'gokil', 'gue', 'belik', 'sop', 'kebanyakan', 'tulang', 'doang']",11,74
MkX3K8Vmvas,tanboy kun,"Beruntung pas dapet spesial daging lu bang, kl kitamah beli lemak mulu.",-1,beruntung pas dapet spesial daging lu bang kl kitamah beli lemak mulu,untung pas dapet spesial daging lu bang kl kitamah beli lemak mulu,"['beruntung', 'pas', 'dapet', 'spesial', 'daging', 'lu', 'bang', 'kl', 'kitamah', 'beli', 'lemak', 'mulu']",12,71
MkX3K8Vmvas,tanboy kun,Sayangi lambung mu nak.,-1,sayangi lambung mu nak,sayang lambung mu nak,"['sayangi', 'lambung', 'mu', 'nak']",4,23
MkX3K8Vmvas,tanboy kun,3 porsi sendiri gue makan disitu 1 porsi berdua ga habis mantap emang bang tanboy,-1,e porsi sendiri gue makan disitu i porsi berdua ga habis mantap emang bang tanboy,e porsi sendiri gue makan situ i porsi dua ga habis mantap emang bang tanboy,"['e', 'porsi', 'sendiri', 'gue', 'makan', 'disitu', 'i', 'porsi', 'berdua', 'ga', 'habis', 'mantap', 'emang', 'bang', 'tanboy']",15,81
MkX3K8Vmvas,tanboy kun,yang setuju ke 🔥𝑮𝑨𝑳𝑨𝑻𝑨𝑴𝑨88🔥,-1,yang setuju ke galatama88,yang tuju ke galatama88,"['yang', 'setuju', 'ke', 'galatama88']",4,27
MkX3K8Vmvas,tanboy kun,makan sop daging janda enaknya di 🔥𝑮𝑨𝑳𝑨𝑻𝑨𝑴𝑨88🔥,-1,makan sop daging janda enaknya di galatama88,makan sop daging janda enak di galatama88,"['makan', 'sop', 'daging', 'janda', 'enaknya', 'di', 'galatama88']",7,46
MkX3K8Vmvas,tanboy kun,keren banget kaya siapa lagi kalo bukan  ❤GALATAMA88 ❤,-1,keren banget kaya siapa lagi kalo bukan galatama88,keren banget kaya siapa lagi kalo bukan galatama88,"['keren', 'banget', 'kaya', 'siapa', 'lagi', 'kalo', 'bukan', 'galatama88']",8,54
MkX3K8Vmvas,tanboy kun,baguss banget ya kaya di  ❤GALATAMA88 ❤,-1,baguss banget ya kaya di galatama88,baguss banget ya kaya di galatama88,"['baguss', 'banget', 'ya', 'kaya', 'di', 'galatama88']",6,39
MkX3K8Vmvas,tanboy kun,waduhh gawat ini mah keren banget kaya ❤GALATAMA88 ❤,-1,waduhh gawat ini mah keren banget kaya galatama88,waduhh gawat ini mah keren banget kaya galatama88,"['waduhh', 'gawat', 'ini', 'mah', 'keren', 'banget', 'kaya', 'galatama88']",8,52
MkX3K8Vmvas,tanboy kun,bagus banget nih sama kaya ❤GALATAMA88 ❤,-1,bagus banget nih sama kaya galatama88,bagus banget nih sama kaya galatama88,"['bagus', 'banget', 'nih', 'sama', 'kaya', 'galatama88']",6,40
MkX3K8Vmvas,tanboy kun,cakepn nyooo sama kaya ❤GALATAMA88 ❤,-1,cakepn nyooo sama kaya galatama88,cakepn nyooo sama kaya galatama88,"['cakepn', 'nyooo', 'sama', 'kaya', 'galatama88']",5,36
MkX3K8Vmvas,tanboy kun,yg setuju nyobain tongseng nyambik,-1,yg setuju nyobain tongseng nyambik,yg tuju nyobain tongseng nyambik,"['yg', 'setuju', 'nyobain', 'tongseng', 'nyambik']",5,34
MkX3K8Vmvas,tanboy kun,"INI HP GAK NGOTAK!! Disponsorin langsung sama ♛𝗣𝗦𝗧𝗢𝗧𝗢𝟵𝟵 ♛ , auto jadi sultan mendadak 😭📱🔥",-1,ini hp gak ngotak disponsorin langsung sama black queenpstoto99 black queen auto jadi sultan mendadak,ini hp gak ngotak disponsorin langsung sama black queenpstoto99 black queen auto jadi sultan dadak,"['ini', 'hp', 'gak', 'ngotak', 'disponsorin', 'langsung', 'sama', 'black', 'queenpstoto99', 'black', 'queen', 'auto', 'jadi', 'sultan', 'mendadak']",15,89
MkX3K8Vmvas,tanboy kun,Klo inget sop janda cikarang jdi inget dlu kerja di pt cikarang 2017  stiap ada yg perpanjang kontra k ada yg traktir sop janda😂...,-1,klo inget sop janda cikarang jdi inget dlu kerja di pt cikarang 2oit stiap ada yg perpanjang kontra k ada yg traktir sop janda,klo inget sop janda cikarang jdi inget dlu kerja di pt cikarang 2oit stiap ada yg panjang kontra k ada yg traktir sop janda,"['klo', 'inget', 'sop', 'janda', 'cikarang', 'jdi', 'inget', 'dlu', 'kerja', 'di', 'pt', 'cikarang', '2oit', 'stiap', 'ada', 'yg', 'perpanjang', 'kontra', 'k', 'ada', 'yg', 'traktir', 'sop', 'janda']",24,131
MkX3K8Vmvas,tanboy kun,Orang ini udah membantu bencana di sumatra dan aceh belum,-1,orang ini udah membantu bencana di sumatra dan aceh belum,orang ini udah bantu bencana di sumatra dan aceh belum,"['orang', 'ini', 'udah', 'membantu', 'bencana', 'di', 'sumatra', 'dan', 'aceh', 'belum']",10,57
MkX3K8Vmvas,tanboy kun,Udah pernah 4 kali ke sini emg enak bgt sihh dagingnya empuk parah 👌👌👌,-1,udah pernah a kali ke sini emg enak bgt sihh dagingnya empuk parah,udah pernah a kali ke sini emg enak bgt sihh daging empuk parah,"['udah', 'pernah', 'a', 'kali', 'ke', 'sini', 'emg', 'enak', 'bgt', 'sihh', 'dagingnya', 'empuk', 'parah']",13,70
MkX3K8Vmvas,tanboy kun,Emang bikin ngiler nih SOP janda ini,-1,emang bikin ngiler nih sop janda ini,emang bikin ngiler nih sop janda ini,"['emang', 'bikin', 'ngiler', 'nih', 'sop', 'janda', 'ini']",7,36
MkX3K8Vmvas,tanboy kun,"Ndeh.. ang yuang...<br>Kampuang ang kanai bencana,,, ang mangonten ka mangonten juo lai...<br>Jalang lah kampuang ang tu,,, tolong lah dunsanak² ang nan kanai bencana...😢",-1,ndeh ang yuang br kampuang ang kanai bencana ang mangonten ka mangonten juo lai br jalang lah kampuang ang tu tolong lah dunsanak2 ang nan kanai bencana,ndeh ang yuang br kampuang ang kana bencana ang mangonten ka mangonten juo lai br jalang lah kampuang ang tu tolong lah dunsanak2 ang nan kana bencana,"['ndeh', 'ang', 'yuang', 'br', 'kampuang', 'ang', 'kanai', 'bencana', 'ang', 'mangonten', 'ka', 'mangonten', 'juo', 'lai', 'br', 'jalang', 'lah', 'kampuang', 'ang', 'tu', 'tolong', 'lah', 'dunsanak2', 'ang', 'nan', 'kanai', 'bencana']",27,170
MkX3K8Vmvas,tanboy kun,Darminya temen ku.. Ini mamahnya.<br>Jualannya gapernah sampe sore atau malem. Karena siang juga suka udah abis. Saking banyak peminatnya,-1,darminya temen ku ini mamahnya br jualannya gapernah sampe sore atau malem karena siang juga suka udah abis saking banyak peminatnya,darminya temen ku ini mamah br jual gapernah sampe sore atau malem karena siang juga suka udah abis saking banyak minat,"['darminya', 'temen', 'ku', 'ini', 'mamahnya', 'br', 'jualannya', 'gapernah', 'sampe', 'sore', 'atau', 'malem', 'karena', 'siang', 'juga', 'suka', 'udah', 'abis', 'saking', 'banyak', 'peminatnya']",21,137
MkX3K8Vmvas,tanboy kun,Ini yg deket lampu merah ps gombong ya?,-1,ini yg deket lampu merah ps gombong ya,ini yg deket lampu merah ps gombong ya,"['ini', 'yg', 'deket', 'lampu', 'merah', 'ps', 'gombong', 'ya']",8,39
MkX3K8Vmvas,tanboy kun,Keluar aja lu di yutub makan kok kayak gitu Engak cocok lu makan begi tuan memang anjay  kau ya,-1,keluar aja lu di yutub makan kok kayak gitu engak cocok lu makan begi tuan memang anjay kau ya,keluar aja lu di yutub makan kok kayak gitu engak cocok lu makan begi tuan memang anjay kau ya,"['keluar', 'aja', 'lu', 'di', 'yutub', 'makan', 'kok', 'kayak', 'gitu', 'engak', 'cocok', 'lu', 'makan', 'begi', 'tuan', 'memang', 'anjay', 'kau', 'ya']",19,95
MkX3K8Vmvas,tanboy kun,Kayak orang engak tau makan aja rakus lu,-1,kayak orang engak tau makan aja rakus lu,kayak orang engak tau makan aja rakus lu,"['kayak', 'orang', 'engak', 'tau', 'makan', 'aja', 'rakus', 'lu']",8,40
MkX3K8Vmvas,tanboy kun,Kuahnya tipikal masih bisa dinikmati walaupun pedes menurut gue yg udah pernah coba. Enak kok,-1,kuahnya tipikal masih bisa dinikmati walaupun pedes menurut gue yg udah pernah coba enak kok,kuah tipikal masih bisa nikmat walaupun pedes turut gue yg udah pernah coba enak kok,"['kuahnya', 'tipikal', 'masih', 'bisa', 'dinikmati', 'walaupun', 'pedes', 'menurut', 'gue', 'yg', 'udah', 'pernah', 'coba', 'enak', 'kok']",15,93
MkX3K8Vmvas,tanboy kun,"Ini sop terenak di cikarang,blm ada yg ngalahiin",-1,ini sop terenak di cikarang blm ada yg ngalahiin,ini sop enak di cikarang blm ada yg ngalahiin,"['ini', 'sop', 'terenak', 'di', 'cikarang', 'blm', 'ada', 'yg', 'ngalahiin']",9,48
MkX3K8Vmvas,tanboy kun,Akhirnya Tanboy Kun ke Cikarang juga nyobaom sop janda ibu darmi,-1,akhirnya tanboy kun ke cikarang juga nyobaom sop janda ibu darmi,akhir tanboy kun ke cikarang juga nyobaom sop janda ibu darmi,"['akhirnya', 'tanboy', 'kun', 'ke', 'cikarang', 'juga', 'nyobaom', 'sop', 'janda', 'ibu', 'darmi']",11,64
MkX3K8Vmvas,tanboy kun,warga bekasiii absen😊,-1,warga bekasiii absen,warga bekasiii absen,"['warga', 'bekasiii', 'absen']",3,21
MkX3K8Vmvas,tanboy kun,"Samping kawasan MM2100<br>Di foodcourt kawasan ada sop emak, dekat situ ngga terlalu gurih👍",-1,samping kawasan mm2ioo br di foodcourt kawasan ada sop emak dekat situ ngga terlalu gurih,samping kawasan mm2ioo br di foodcourt kawasan ada sop emak dekat situ ngga terlalu gurih,"['samping', 'kawasan', 'mm2ioo', 'br', 'di', 'foodcourt', 'kawasan', 'ada', 'sop', 'emak', 'dekat', 'situ', 'ngga', 'terlalu', 'gurih']",15,91
MkX3K8Vmvas,tanboy kun,Kabita ih🤤🤤,-1,kabita ih,kabita ih,"['kabita', 'ih']",2,11
MkX3K8Vmvas,tanboy kun,"disitu ada 2 sop janda, pok darmi sama ibu fahru. nah ciri khas pok darmi pake kalung sama gelang emas beratnya sekilo sendiri. 😂",-1,disitu ada 2 sop janda pok darmi sama ibu fahru nah ciri khas pok darmi pake kalung sama gelang emas beratnya sekilo sendiri,situ ada 2 sop janda pok darmi sama ibu fahru nah ciri khas pok darmi pake kalung sama gelang emas berat kilo sendiri,"['disitu', 'ada', '2', 'sop', 'janda', 'pok', 'darmi', 'sama', 'ibu', 'fahru', 'nah', 'ciri', 'khas', 'pok', 'darmi', 'pake', 'kalung', 'sama', 'gelang', 'emas', 'beratnya', 'sekilo', 'sendiri']",23,129
MkX3K8Vmvas,tanboy kun,Jadi laper gw bang😢,-1,jadi laper gw bang,jadi laper gw bang,"['jadi', 'laper', 'gw', 'bang']",4,19
MkX3K8Vmvas,tanboy kun,"Wahhh....itu emang mantab bang 😊😊😊 1 bungkus bisa buat 3 orang lokasi yang di Cikarang,SOP janda ORI itu",-1,wahhh itu emang mantab bang i bungkus bisa buat e orang lokasi yang di cikarang sop janda ori itu,wahhh itu emang mantab bang i bungkus bisa buat e orang lokasi yang di cikarang sop janda ori itu,"['wahhh', 'itu', 'emang', 'mantab', 'bang', 'i', 'bungkus', 'bisa', 'buat', 'e', 'orang', 'lokasi', 'yang', 'di', 'cikarang', 'sop', 'janda', 'ori', 'itu']",19,104
MkX3K8Vmvas,tanboy kun,Sopnyaa anak² PT di Cikarang😂,-1,sopnyaa anak2 pt di cikarang,sopnyaa anak2 pt di cikarang,"['sopnyaa', 'anak2', 'pt', 'di', 'cikarang']",5,29
MkX3K8Vmvas,tanboy kun,𝒘𝒊𝒇𝒊𝟒𝒅 𝒏𝒈𝒆𝒈𝒂𝒔 𝒎𝒆𝒏𝒆𝒓𝒖𝒔 𝒄𝒖𝒌𝒌 💥💸 𝒉𝒂𝒕𝒊 𝒈𝒂 𝒌𝒖𝒂𝒕 😭,-1,wifiad ngegas menerus cukk hati ga kuat,wifiad ngegas terus cukk hati ga kuat,"['wifiad', 'ngegas', 'menerus', 'cukk', 'hati', 'ga', 'kuat']",7,44
MkX3K8Vmvas,tanboy kun,Sektikaa gw nelennn liurrrr🥲🥲🥲,-1,sektikaa gw nelennn liurrrr,sektikaa gw nelennn liurrrr,"['sektikaa', 'gw', 'nelennn', 'liurrrr']",4,30
MkX3K8Vmvas,tanboy kun,"Cabai rawit kalo direbus bikin perut mules, lebih mudah sakit perut",-1,cabai rawit kalo direbus bikin perut mules lebih mudah sakit perut,cabai rawit kalo rebus bikin perut mules lebih mudah sakit perut,"['cabai', 'rawit', 'kalo', 'direbus', 'bikin', 'perut', 'mules', 'lebih', 'mudah', 'sakit', 'perut']",11,67
MkX3K8Vmvas,tanboy kun,Mkan Mulu donasi dong warga loh lgi kna bncana,-1,mkan mulu donasi dong warga loh lgi kna bncana,mkan mulu donasi dong warga loh lgi kna bncana,"['mkan', 'mulu', 'donasi', 'dong', 'warga', 'loh', 'lgi', 'kna', 'bncana']",9,46
MkX3K8Vmvas,tanboy kun,Langganan aku sm suamii😁,-1,langganan aku sm suamii,langgan aku sm suami,"['langganan', 'aku', 'sm', 'suamii']",4,24
MkX3K8Vmvas,tanboy kun,"Ini enak bnget, rasaya seger berdaging 👍👍👍",-1,ini enak bnget rasaya seger berdaging,ini enak bnget rasaya seger daging,"['ini', 'enak', 'bnget', 'rasaya', 'seger', 'berdaging']",6,42
MkX3K8Vmvas,tanboy kun,dikit ya bang ambil nasinya wkwk,-1,dikit ya bang ambil nasinya wkwk,dikit ya bang ambil nasi wkwk,"['dikit', 'ya', 'bang', 'ambil', 'nasinya', 'wkwk']",6,32
MkX3K8Vmvas,tanboy kun,nelan air liur aku tu,-1,nelan air liur aku tu,nan air liur aku tu,"['nelan', 'air', 'liur', 'aku', 'tu']",5,21
MkX3K8Vmvas,tanboy kun,Yg jual janda gess😂,-1,yg jual janda gess,yg jual janda gess,"['yg', 'jual', 'janda', 'gess']",4,19
MkX3K8Vmvas,tanboy kun,Ngiler 🤤🤤,-1,ngiler,ngiler,['ngiler'],1,9
MkX3K8Vmvas,tanboy kun,Mantap bang,-1,mantap bang,mantap bang,"['mantap', 'bang']",2,11
MkX3K8Vmvas,tanboy kun,"Ternyata daging sapi, gua kira beneran daging janda",-1,ternyata daging sapi gua kira beneran daging janda,nyata daging sapi gua kira beneran daging janda,"['ternyata', 'daging', 'sapi', 'gua', 'kira', 'beneran', 'daging', 'janda']",8,51
MkX3K8Vmvas,tanboy kun,Nonton ini sambil makan pop mie😭,-1,nonton ini sambil makan pop mie,nonton ini sambil makan pop mie,"['nonton', 'ini', 'sambil', 'makan', 'pop', 'mie']",6,32
MkX3K8Vmvas,tanboy kun,Huhuy SOP janda 🔥🔥,-1,huhuy sop janda,huhuy sop janda,"['huhuy', 'sop', 'janda']",3,18
MkX3K8Vmvas,tanboy kun,"dilain sisi di sini orang padang makan enak, yg disana gatau bisa makan apa engga 🥹",-1,dilain sisi di sini orang padang makan enak yg disana gatau bisa makan apa engga,lain sisi di sini orang padang makan enak yg sana gatau bisa makan apa engga,"['dilain', 'sisi', 'di', 'sini', 'orang', 'padang', 'makan', 'enak', 'yg', 'disana', 'gatau', 'bisa', 'makan', 'apa', 'engga']",15,83
MkX3K8Vmvas,tanboy kun,"Dua hari yg lalu makan sop iga, enak banyak, perkiraan ku minimal Rp 40000, pas bayar Rp 25000. Kayak gimana gitu loh,  kok bisa semurah itu",-1,dua hari yg lalu makan sop iga enak banyak perkiraan ku minimal rp aoooo pas bayar rp 2sooo kayak gimana gitu loh kok bisa semurah itu,dua hari yg lalu makan sop iga enak banyak kira ku minimal rp aoooo pas bayar rp 2sooo kayak gimana gitu loh kok bisa murah itu,"['dua', 'hari', 'yg', 'lalu', 'makan', 'sop', 'iga', 'enak', 'banyak', 'perkiraan', 'ku', 'minimal', 'rp', 'aoooo', 'pas', 'bayar', 'rp', '2sooo', 'kayak', 'gimana', 'gitu', 'loh', 'kok', 'bisa', 'semurah', 'itu']",26,140
MkX3K8Vmvas,tanboy kun,Tanboykun bilang gak terlalu pedes kok aku gak percaya ya 😅,-1,tanboykun bilang gak terlalu pedes kok aku gak percaya ya,tanboykun bilang gak terlalu pedes kok aku gak percaya ya,"['tanboykun', 'bilang', 'gak', 'terlalu', 'pedes', 'kok', 'aku', 'gak', 'percaya', 'ya']",10,59
MkX3K8Vmvas,tanboy kun,Di sentul ada tau,-1,di sentul ada tau,di sentul ada tau,"['di', 'sentul', 'ada', 'tau']",4,17
MkX3K8Vmvas,tanboy kun,itu daging apa kak?,-1,itu daging apa kak,itu daging apa kak,"['itu', 'daging', 'apa', 'kak']",4,19
MkX3K8Vmvas,tanboy kun,Nasi sedikit versi bg tanboy🤣,-1,nasi sedikit versi bg tanboy,nasi sedikit versi bg tanboy,"['nasi', 'sedikit', 'versi', 'bg', 'tanboy']",5,29
MkX3K8Vmvas,tanboy kun,Bara senyam senyum tanda beneran enak banget itu,-1,bara senyam senyum tanda beneran enak banget itu,bara senyam senyum tanda beneran enak banget itu,"['bara', 'senyam', 'senyum', 'tanda', 'beneran', 'enak', 'banget', 'itu']",8,48
MkX3K8Vmvas,tanboy kun,"Beli sop janda dsini dari harga 40rb<br>Lupa taun brp,dan sampai sekarang blum nemu yg rasanya seenak ini",-1,beli sop janda dsini dari harga aorb br lupa taun brp dan sampai sekarang blum nemu yg rasanya seenak ini,beli sop janda dsini dari harga aorb br lupa taun brp dan sampai sekarang blum nemu yg rasa enak ini,"['beli', 'sop', 'janda', 'dsini', 'dari', 'harga', 'aorb', 'br', 'lupa', 'taun', 'brp', 'dan', 'sampai', 'sekarang', 'blum', 'nemu', 'yg', 'rasanya', 'seenak', 'ini']",20,105
MkX3K8Vmvas,tanboy kun,Cobain sego pecel mbak lastri pondok kelapa bang tanboy,-1,cobain sego pecel mbak lastri pondok kelapa bang tanboy,cobain sego pecel mbak lastri pondok kelapa bang tanboy,"['cobain', 'sego', 'pecel', 'mbak', 'lastri', 'pondok', 'kelapa', 'bang', 'tanboy']",9,55
MkX3K8Vmvas,tanboy kun,Bang bantu sumbar,-1,bang bantu sumbar,bang bantu sumbar,"['bang', 'bantu', 'sumbar']",3,17
MkX3K8Vmvas,tanboy kun,deket rumah nih,-1,deket rumah nih,deket rumah nih,"['deket', 'rumah', 'nih']",3,15
MkX3K8Vmvas,tanboy kun,salut sama tamboy kun...beberapa porsi di pesan abis...kami yg nnton juga ikut ngiler..<br>bedalah sama yutuber kere ...palingan pesan 1 porsi aja...wkwkwkwkwk 😅😅😅,-1,salut sama tamboy kun beberapa porsi di pesan abis kami yg nnton juga ikut ngiler br bedalah sama yutuber kere palingan pesan i porsi aja wkwkwkwkwk,salut sama tamboy kun beberapa porsi di pesan abis kami yg nnton juga ikut ngiler br beda sama yutuber kere paling pesan i porsi aja wkwkwkwkwk,"['salut', 'sama', 'tamboy', 'kun', 'beberapa', 'porsi', 'di', 'pesan', 'abis', 'kami', 'yg', 'nnton', 'juga', 'ikut', 'ngiler', 'br', 'bedalah', 'sama', 'yutuber', 'kere', 'palingan', 'pesan', 'i', 'porsi', 'aja', 'wkwkwkwkwk']",26,163
MkX3K8Vmvas,tanboy kun,"Otw tongseng ibu cawet <a href=""http://www.youtube.com/results?search_query=%23ibu"">#ibu</a> soleh",-1,otw tongseng ibu cawet a href soleh,otw tongseng ibu cawet a href soleh,"['otw', 'tongseng', 'ibu', 'cawet', 'a', 'href', 'soleh']",7,98
MkX3K8Vmvas,tanboy kun,restoran khas orang dewasa tidak di anjurkan untuk anak2,-1,restoran khas orang dewasa tidak di anjurkan untuk anak2,restoran khas orang dewasa tidak di anjur untuk anak2,"['restoran', 'khas', 'orang', 'dewasa', 'tidak', 'di', 'anjurkan', 'untuk', 'anak2']",9,56
MkX3K8Vmvas,tanboy kun,Tanpa cabang otentik rasa  pasti,-1,tanpa cabang otentik rasa pasti,tanpa cabang otentik rasa pasti,"['tanpa', 'cabang', 'otentik', 'rasa', 'pasti']",5,32
MkX3K8Vmvas,tanboy kun,Sip,-1,sip,sip,['sip'],1,3
MkX3K8Vmvas,tanboy kun,"ada aja gebrakannya, luar biasa kreatif... keren lah dunia kuliner indonesia",-1,ada aja gebrakannya luar biasa kreatif keren lah dunia kuliner indonesia,ada aja gebrak luar biasa kreatif keren lah dunia kuliner indonesia,"['ada', 'aja', 'gebrakannya', 'luar', 'biasa', 'kreatif', 'keren', 'lah', 'dunia', 'kuliner', 'indonesia']",11,76
MkX3K8Vmvas,tanboy kun,"Ngiler banget bang,<br>Kalou deket dah q langsung makan di situ",-1,ngiler banget bang br kalou deket dah q langsung makan di situ,ngiler banget bang br kalou deket dah q langsung makan di situ,"['ngiler', 'banget', 'bang', 'br', 'kalou', 'deket', 'dah', 'q', 'langsung', 'makan', 'di', 'situ']",12,63
MkX3K8Vmvas,tanboy kun,"Saya udah duluan mkn itu SOP janda,nampol rasa nya",-1,saya udah duluan mkn itu sop janda nampol rasa nya,saya udah duluan mkn itu sop janda nampol rasa nya,"['saya', 'udah', 'duluan', 'mkn', 'itu', 'sop', 'janda', 'nampol', 'rasa', 'nya']",10,50
MkX3K8Vmvas,tanboy kun,Coba tongseng kambing Bu Sholeh bang😅😅,-1,coba tongseng kambing bu sholeh bang,coba tongseng kambing bu sholeh bang,"['coba', 'tongseng', 'kambing', 'bu', 'sholeh', 'bang']",6,38
MkX3K8Vmvas,tanboy kun,Ngilerr bgttt,-1,ngilerr bgttt,ngilerr bgttt,"['ngilerr', 'bgttt']",2,13
MkX3K8Vmvas,tanboy kun,Bang ke Pemalang cobain grombyang,-1,bang ke pemalang cobain grombyang,bang ke malang cobain grombyang,"['bang', 'ke', 'pemalang', 'cobain', 'grombyang']",5,33
MkX3K8Vmvas,tanboy kun,"Pas liat judul gua langsung bebered mau otw , pasliat vidio ternyata daging iga , g jdi dah berangkat",-1,pas liat judul gua langsung bebered mau otw pasliat vidio ternyata daging iga g jdi dah berangkat,pas liat judul gua langsung bebered mau otw pasliat vidio nyata daging iga g jdi dah berangkat,"['pas', 'liat', 'judul', 'gua', 'langsung', 'bebered', 'mau', 'otw', 'pasliat', 'vidio', 'ternyata', 'daging', 'iga', 'g', 'jdi', 'dah', 'berangkat']",17,101
MkX3K8Vmvas,tanboy kun,"Termasuk murah sih 60rb semangkok full. Iga nya lumayan bnyk daging nya. Lah di sinih 1porsi murah 20k. Tp iga nya 1 doang itupun ga berdaging, jd cmn mkn tulang 😅",-1,termasuk murah sih 6orb semangkok full iga nya lumayan bnyk daging nya lah di sinih iporsi murah 2ok tp iga nya i doang itupun ga berdaging jd cmn mkn tulang,masuk murah sih 6orb semangkok full iga nya lumayan bnyk daging nya lah di sih iporsi murah 2ok tp iga nya i doang itu ga daging jd cmn mkn tulang,"['termasuk', 'murah', 'sih', '6orb', 'semangkok', 'full', 'iga', 'nya', 'lumayan', 'bnyk', 'daging', 'nya', 'lah', 'di', 'sinih', 'iporsi', 'murah', '2ok', 'tp', 'iga', 'nya', 'i', 'doang', 'itupun', 'ga', 'berdaging', 'jd', 'cmn', 'mkn', 'tulang']",30,163
MkX3K8Vmvas,tanboy kun,"gile ampe dibungkus wkwkwkwkw<br>2013 harganya masih 23rb, anaknya masih gadis, sekarang udah punya cucu :D<br>cepet banget waktu berlalu",-1,gile ampe dibungkus wkwkwkwkw br 2oie harganya masih 2erb anaknya masih gadis sekarang udah punya cucu d br cepet banget waktu berlalu,gile ampe bungkus wkwkwkwkw br 2oie harga masih 2erb anak masih gadis sekarang udah punya cucu d br cepet banget waktu lalu,"['gile', 'ampe', 'dibungkus', 'wkwkwkwkw', 'br', '2oie', 'harganya', 'masih', '2erb', 'anaknya', 'masih', 'gadis', 'sekarang', 'udah', 'punya', 'cucu', 'd', 'br', 'cepet', 'banget', 'waktu', 'berlalu']",22,137
